color_other,color_target,n_target,n_total,response1,response2,response3,rt,slide_number_in_experiment,prolificID,time_in_minutes,language_information.childhood_language,language_information.country_of_birth,language_information.country_of_residence,language_information.father_country_of_birth,language_information.mother_country_of_birth,language_information.preferred_language,subject_information.age,subject_information.assess,subject_information.colorblind,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.languages,system.Browser,system.OS,system.screenH,system.screenW,author,description,experiment_id,inserted_at,updated_at
black,white,6,25,少数,有百分之四十左右,有六个,62481,25,5a4ab3c5f7b7bc00014e14ad,21.290566666666667,"Mandarin, English",China,United States,China,China,English,58,Yes,no,I don't understand the purpose of this one.,3,1,Male,none,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 16:38:19.425190,2018-01-07 16:38:19.445031
white,black,99,100,所有差一个,又几乎一百个,,73048,26,5a4ab3c5f7b7bc00014e14ad,21.290566666666667,"Mandarin, English",China,United States,China,China,English,58,Yes,no,I don't understand the purpose of this one.,3,1,Male,none,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 16:38:19.425190,2018-01-07 16:38:19.445031
white,black,0,5,没有,,,27095,27,5a4ab3c5f7b7bc00014e14ad,21.290566666666667,"Mandarin, English",China,United States,China,China,English,58,Yes,no,I don't understand the purpose of this one.,3,1,Male,none,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 16:38:19.425190,2018-01-07 16:38:19.445031
black,white,3,5,五分之三,有三个,,26248,28,5a4ab3c5f7b7bc00014e14ad,21.290566666666667,"Mandarin, English",China,United States,China,China,English,58,Yes,no,I don't understand the purpose of this one.,3,1,Male,none,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 16:38:19.425190,2018-01-07 16:38:19.445031
black,white,4,5,大多数,四个,,91184,6,5a4ab3c5f7b7bc00014e14ad,21.290566666666667,"Mandarin, English",China,United States,China,China,English,58,Yes,no,I don't understand the purpose of this one.,3,1,Male,none,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 16:38:19.425190,2018-01-07 16:38:19.445031
white,black,54,100,大概有一半,很多,,49720,7,5a4ab3c5f7b7bc00014e14ad,21.290566666666667,"Mandarin, English",China,United States,China,China,English,58,Yes,no,I don't understand the purpose of this one.,3,1,Male,none,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 16:38:19.425190,2018-01-07 16:38:19.445031
black,white,3,25,极少数,三个,,27216,8,5a4ab3c5f7b7bc00014e14ad,21.290566666666667,"Mandarin, English",China,United States,China,China,English,58,Yes,no,I don't understand the purpose of this one.,3,1,Male,none,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 16:38:19.425190,2018-01-07 16:38:19.445031
black,white,1,10,只有一个,少数,,20896,9,5a4ab3c5f7b7bc00014e14ad,21.290566666666667,"Mandarin, English",China,United States,China,China,English,58,Yes,no,I don't understand the purpose of this one.,3,1,Male,none,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 16:38:19.425190,2018-01-07 16:38:19.445031
black,white,22,25,大多数,二十几个,,29967,10,5a4ab3c5f7b7bc00014e14ad,21.290566666666667,"Mandarin, English",China,United States,China,China,English,58,Yes,no,I don't understand the purpose of this one.,3,1,Male,none,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 16:38:19.425190,2018-01-07 16:38:19.445031
black,white,5,10,少数,四个,,46936,11,5a4ab3c5f7b7bc00014e14ad,21.290566666666667,"Mandarin, English",China,United States,China,China,English,58,Yes,no,I don't understand the purpose of this one.,3,1,Male,none,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 16:38:19.425190,2018-01-07 16:38:19.445031
black,white,10,100,有十个,只有少数,,29464,12,5a4ab3c5f7b7bc00014e14ad,21.290566666666667,"Mandarin, English",China,United States,China,China,English,58,Yes,no,I don't understand the purpose of this one.,3,1,Male,none,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 16:38:19.425190,2018-01-07 16:38:19.445031
white,black,57,100,一半,,,464393,3,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
white,black,11,25,一半,,,15919,4,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
black,white,62,100,大多数,,,8776,13,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
black,white,3,5,五分之三,,,39413,14,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
black,white,38,100,少数的,,,10287,15,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
white,black,2,5,一部分,,,9368,16,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
white,black,5,5,全部,,,6768,17,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
black,white,18,25,大部分,,,8440,18,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
black,white,10,10,全部,,,8744,19,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
black,white,0,5,没有,,,10360,20,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
black,white,11,100,极少,,,10167,21,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
white,black,4,10,一部分,,,9880,22,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
white,black,25,25,全部,,,10352,5,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
white,black,0,10,没有,,,17192,23,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
white,black,29,100,一部分,,,8503,24,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
white,black,98,100,几乎全部,,,7392,25,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
white,black,6,10,过半,,,15488,26,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
black,white,87,100,多数,,,8287,27,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
black,white,3,100,极少数,,,11103,28,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
black,white,44,100,一半,,,25088,6,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
white,black,4,5,大多数,,,12912,7,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
white,black,8,10,大多数,,,8471,8,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
white,black,1,5,一个,,,6875,9,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
black,white,72,100,大部分,,,7960,10,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
white,black,9,25,一半,,,11288,11,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
black,white,4,25,少数,,,9008,12,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
white,black,4,5,大多数,四分之五,五个圈里，四个,126801,3,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
black,white,2,5,两个,二分之五,少数,67391,4,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
black,white,60,100,大多数,,,24440,13,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
black,white,5,5,5个,全部,只要是,21101,14,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
white,black,27,100,27颗,,,30046,15,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
black,white,0,10,全部,十个,,19210,16,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
white,black,3,5,3个,大多数,五分之三,20046,17,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
white,black,1,25,只有一个,,,9513,18,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
black,white,9,25,九个,,,11918,19,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
white,black,20,25,除了五个白点，其他的,,,19210,20,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
white,black,93,100,除了7个白点，其他都是,大多数,,25835,21,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
white,black,1,100,只有一个,,,8045,22,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
white,black,8,10,八个,大多数,八分之十,47723,5,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
white,black,0,5,没有,全部都是白点，没有,,29464,23,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
black,white,86,100,大多数,,,10824,24,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
white,black,23,25,除了两个两个白点，其他,,,18468,25,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
black,white,72,100,大多数,,,9150,26,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
black,white,9,10,除了一个黑点，其他,九个,,25495,27,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
black,white,1,5,只有一个,,,12389,28,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
black,white,5,10,五个,全部圆点之中，有一半,二分之一,77830,6,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
white,black,3,10,三个,十分之三,少数,58174,7,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
black,white,15,25,有很多,大多数,15颗,33431,8,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
white,black,49,100,大多数,有很多,四十九颗,46175,9,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
white,black,19,100,十九颗,少数,除了白色，其他,54753,10,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
black,white,69,100,大多数,除了三十一颗黑色，其他,太多,89364,11,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
black,white,36,100,少数,三十四颗,除了黑色，其他,58093,12,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
black,white,20,25,19,19,19,71399,3,59dbf6ef5de9b000017ebf54,20.1793,Chinese,Malaysia,Malaysia,Malaysia,Malaysia,Chinese,23,Confused,no,Quite interesting.,2,2,Female,English,Chrome,Mac,800,1280,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:19.715389,2018-01-07 15:55:19.715404
white,black,76,100,很多,大部分,多数,69890,4,59dbf6ef5de9b000017ebf54,20.1793,Chinese,Malaysia,Malaysia,Malaysia,Malaysia,Chinese,23,Confused,no,Quite interesting.,2,2,Female,English,Chrome,Mac,800,1280,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:19.715389,2018-01-07 15:55:19.715404
black,white,4,5,多数,,,21292,13,59dbf6ef5de9b000017ebf54,20.1793,Chinese,Malaysia,Malaysia,Malaysia,Malaysia,Chinese,23,Confused,no,Quite interesting.,2,2,Female,English,Chrome,Mac,800,1280,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:19.715389,2018-01-07 15:55:19.715404
black,white,24,25,差不多全部,,,10809,14,59dbf6ef5de9b000017ebf54,20.1793,Chinese,Malaysia,Malaysia,Malaysia,Malaysia,Chinese,23,Confused,no,Quite interesting.,2,2,Female,English,Chrome,Mac,800,1280,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:19.715389,2018-01-07 15:55:19.715404
white,black,0,10,没有,,,10616,15,59dbf6ef5de9b000017ebf54,20.1793,Chinese,Malaysia,Malaysia,Malaysia,Malaysia,Chinese,23,Confused,no,Quite interesting.,2,2,Female,English,Chrome,Mac,800,1280,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:19.715389,2018-01-07 15:55:19.715404
black,white,5,5,全部,,,55216,16,59dbf6ef5de9b000017ebf54,20.1793,Chinese,Malaysia,Malaysia,Malaysia,Malaysia,Chinese,23,Confused,no,Quite interesting.,2,2,Female,English,Chrome,Mac,800,1280,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:19.715389,2018-01-07 15:55:19.715404
black,white,3,5,多过一半,,,110986,17,59dbf6ef5de9b000017ebf54,20.1793,Chinese,Malaysia,Malaysia,Malaysia,Malaysia,Chinese,23,Confused,no,Quite interesting.,2,2,Female,English,Chrome,Mac,800,1280,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:19.715389,2018-01-07 15:55:19.715404
